,x_l,x_m,x_r,w_l,w_m,w_r,xw_l,xw_m,xw_r,m_l,m_m,m_r,y_l,y_m,y_r
379,0.36441078732106325,0.3773006134969324,0.39019043967280154,3,4,5,1.0932323619631896,1.5092024539877296,1.9509521983640077,0.6652447208600779,0.6866802216640753,0.7081157224680726,0.3529411764705882,0.3529411764705882,0.3529411764705882
380,0.36793839468302647,0.4030802658486706,0.4382221370143148,2,3,4,0.7358767893660529,1.2092407975460118,1.7528885480572591,0.6699025900676421,0.72955122327207,0.7891998564764979,0.2058823529411764,0.2058823529411764,0.2058823529411764
381,0.46165005112474433,0.473364008179959,0.48507796523517366,3,4,5,1.384950153374233,1.893456032719836,2.425389826175868,0.597605948251804,0.6102539568632142,0.6229019654746243,0.4411764705882353,0.4411764705882353,0.4411764705882353
382,0.43371676891615535,0.4499360940695296,0.4661554192229039,3,4,5,1.301150306748466,1.7997443762781185,2.3307770961145193,0.5398310941009183,0.5849579396403939,0.6300847851798694,0.4705882352941176,0.4705882352941176,0.4705882352941176
383,0.39827453987730055,0.4174974437627811,0.4367203476482616,3,4,5,1.1948236196319018,1.6699897750511243,2.183601738241308,0.3048279711358291,0.4947042485614427,0.6845805259870563,0.3529411764705882,0.3529411764705882,0.3529411764705882
384,0.4448300102249487,0.4559432515337422,0.4670564928425357,5,6,7,2.2241500511247434,2.735659509202453,3.26939544989775,0.8180872835519408,0.8744568034126698,0.9308263232733989,0.088235294117647,0.088235294117647,0.088235294117647
385,0.4664557770961145,0.4781697341513292,0.48988369120654385,5,6,7,2.3322788854805725,2.869018404907975,3.429185838445807,0.7548472404948903,0.7617177636912118,0.7685882868875333,0.1176470588235294,0.1176470588235294,0.1176470588235294
386,0.4301124744376278,0.4547418200408998,0.4793711656441718,5,6,7,2.150562372188139,2.7284509202453986,3.355598159509203,0.6088486225730574,0.7479767172985687,0.8871048120240801,0.2058823529411764,0.2058823529411764,0.2058823529411764
387,0.368385736196319,0.4054831288343558,0.4425805214723926,3,4,5,1.105157208588957,1.621932515337423,2.212902607361963,0.465056014033409,0.4697205278475461,0.47438504166168316,0.3529411764705882,0.3529411764705882,0.3529411764705882
388,0.294478527607362,0.3312883435582822,0.3680981595092024,3,4,5,0.8834355828220859,1.3251533742331287,1.8404907975460119,0.45337479567834793,0.4790495554758203,0.5047243152732926,0.3823529411764705,0.3823529411764705,0.3823529411764705
389,0.40257250418293344,0.4049079754601226,0.4072434467373117,1,2,3,0.40257250418293344,0.8098159509202452,1.221730340211935,0.5111683755386661,0.530399075070765,0.5496297746028639,0.5294117647058824,0.5294117647058824,0.5294117647058824
390,0.39650879965297137,0.4095789180145008,0.42264903637603024,3,4,5,1.1895263989589142,1.6383156720580032,2.113245181880151,0.42630942040103614,0.5688604741349628,0.7114115278688894,0.5882352941176471,0.5882352941176471,0.5882352941176471
391,0.42656539098256885,0.4357191547375596,0.4448729184925504,3,4,5,1.2796961729477065,1.7428766189502385,2.224364592462752,0.1721287231154471,0.2837583666671096,0.395388010218772,0.5882352941176471,0.5882352941176471,0.5882352941176471
392,0.3992035971497161,0.4174116272275781,0.43561965730544006,3,4,5,1.1976107914491483,1.6696465089103123,2.1780982865272005,0.44559804719552615,0.5070176537704345,0.5684372603453429,0.5882352941176471,0.5882352941176471,0.5882352941176471
393,0.4338473592958121,0.4538276873833021,0.4738080154707921,3,4,5,1.3015420778874363,1.8153107495332084,2.3690400773539606,0.36239372240682666,0.3841784406206178,0.4059631588344089,0.6176470588235294,0.6176470588235294,0.6176470588235294
394,0.476586029001673,0.4937883435582821,0.5109906581148912,3,4,5,1.429758087005019,1.9751533742331284,2.554953290574456,0.3626425721151233,0.4277478770482,0.4928531819812767,0.5,0.5,0.5
395,0.48609606140280986,0.5281929726715002,0.5702898839401906,3,4,5,1.4582881842084296,2.112771890686001,2.8514494197009532,0.46931494796582707,0.5579584869143535,0.6466020258628798,0.2941176470588235,0.2941176470588235,0.2941176470588235
396,0.5365614957639496,0.612386795208881,0.6882120946538123,3,4,5,1.6096844872918488,2.449547180835524,3.4410604732690615,0.15797836895791695,0.3806714090173007,0.6033644490766844,0.5882352941176471,0.5882352941176471,0.5882352941176471
397,0.45690524880708916,0.4607361963190183,0.46456714383094744,5,6,7,2.2845262440354457,2.76441717791411,3.251970006816632,0.7381218798034967,0.8260574891360681,0.9139930984686395,0.2941176470588235,0.2941176470588235,0.2941176470588235
398,0.4303397219448011,0.4683980913428766,0.5064564607409521,3,4,5,1.2910191658344032,1.8735923653715063,2.5322823037047604,0.5732170434467644,0.6501862704709254,0.7271554974950863,0.5588235294117647,0.5588235294117647,0.5588235294117647
399,0.3790296829246751,0.3922813525467256,0.40553302216877607,2,3,4,0.7580593658493502,1.1768440576401766,1.6221320886751043,0.7312361718783561,0.8041247245192473,0.8770132771601385,0.5,0.5,0.5
400,0.41529360210341787,0.4187846917908266,0.42227578147823536,2,3,4,0.8305872042068357,1.2563540753724798,1.6891031259129414,0.651623277385746,0.6583476192374649,0.6650719610891838,0.5294117647058824,0.5294117647058824,0.5294117647058824
401,0.4124302844394868,0.4257668711656441,0.4391034578918014,3,4,5,1.2372908533184606,1.7030674846625764,2.1955172894590067,0.6094348580893253,0.6448989355340271,0.6803630129787289,0.3823529411764705,0.3823529411764705,0.3823529411764705
402,0.3948777653839004,0.3990936977133296,0.40330963004275877,2,3,4,0.7897555307678008,1.1972810931399889,1.613238520171035,0.5250367567554507,0.5739707806446235,0.6229048045337963,0.3529411764705882,0.3529411764705882,0.3529411764705882
403,0.37911170756646206,0.407525562372188,0.43593941717791396,2,3,4,0.7582234151329241,1.222576687116564,1.7437576687116558,0.5952949540857685,0.671838828422969,0.7483827027601696,0.2647058823529412,0.2647058823529412,0.2647058823529412
404,0.44172195918911683,0.4643532719836399,0.486984584778163,1,2,3,0.44172195918911683,0.9287065439672798,1.460953754334489,0.4936655232165442,0.5187510797485679,0.5438366362805916,0.6764705882352942,0.6764705882352942,0.6764705882352942
405,0.49269138436916504,0.509615897572686,0.526540410776207,3,4,5,1.478074153107495,2.038463590290744,2.632702053881035,0.4654841578134508,0.4685799666845205,0.4716757755555902,0.6764705882352942,0.6764705882352942,0.6764705882352942
406,0.45217512548800887,0.4757668711656441,0.4993586168432793,4,5,6,1.8087005019520355,2.3788343558282206,2.996151701059676,0.44390977685310057,0.4747715844266599,0.5056333920002192,0.4411764705882353,0.4411764705882353,0.4411764705882353
407,0.4263039840927277,0.4285833798103736,0.4308627755280195,3,4,5,1.278911952278183,1.7143335192414944,2.1543138776400976,0.5033226447088943,0.5364951995737786,0.5696677544386628,0.3529411764705882,0.3529411764705882,0.3529411764705882
408,0.4300813550280074,0.4331421712456654,0.4362029874633234,2,3,4,0.8601627100560147,1.2994265137369962,1.7448119498532937,0.5517889303165664,0.602840309303547,0.6538916882905277,0.3529411764705882,0.3529411764705882,0.3529411764705882
409,0.4226993865030674,0.4392638036809815,0.4558282208588956,4,5,6,1.6907975460122695,2.1963190184049077,2.734969325153374,0.4887772594984649,0.5007375513295856,0.5126978431607063,0.6470588235294118,0.6470588235294118,0.6470588235294118
410,0.39360011154489677,0.4061349693251533,0.41866982710540984,2,3,4,0.7872002230897935,1.21840490797546,1.6746793084216394,0.5151623881440889,0.5246581349918271,0.5341538818395654,0.2647058823529412,0.2647058823529412,0.2647058823529412
411,0.4174428332403791,0.4312046848856664,0.44496653653095364,5,6,7,2.0872141662018957,2.5872281093139984,3.1147657557166752,0.507092421539934,0.5436496286873036,0.5802068358346733,0.5,0.5,0.5
412,0.39302480661509726,0.4036809815950919,0.4143371565750866,4,5,6,1.572099226460389,2.0184049079754596,2.4860229394505193,0.41138897122423107,0.4705352143925644,0.5296814575608977,0.4705882352941176,0.4705882352941176,0.4705882352941176
413,0.3558083706042541,0.3823686316351026,0.4089288926659511,4,5,6,1.4232334824170163,1.9118431581755129,2.4535733559957067,0.5817835040446304,0.5888277007292311,0.5958718974138317,0.7058823529411764,0.7058823529411764,0.7058823529411764
414,0.3091162156592317,0.3292481095734055,0.3493800034875793,3,4,5,0.927348646977695,1.316992438293622,1.7469000174378966,0.4595624181464308,0.5747393073600298,0.6899161965736287,0.5882352941176471,0.5882352941176471,0.5882352941176471
415,0.2764546101182537,0.2889843217450579,0.3015140333718621,3,4,5,0.829363830354761,1.1559372869802316,1.5075701668593107,0.33593089301008566,0.3443855289328318,0.35284016485557795,0.5294117647058824,0.5294117647058824,0.5294117647058824
416,0.24345825553480926,0.3140437449986663,0.3846292344625233,1,2,3,0.24345825553480926,0.6280874899973325,1.1538877033875699,0.24196190387045438,0.3274762570873395,0.4129906103042247,0.7647058823529411,0.7647058823529411,0.7647058823529411
417,0.43957055214723917,0.4552147239263803,0.4708588957055214,5,6,7,2.197852760736196,2.7312883435582815,3.29601226993865,0.48845831838296827,0.4985049635211098,0.5085516086592513,0.2352941176470588,0.2352941176470588,0.2352941176470588
418,0.3984854294478527,0.4239263803680981,0.4493673312883435,4,5,6,1.5939417177914108,2.1196319018404903,2.696203987730061,0.48619582984491494,0.5185982537973928,0.5510006777498706,0.4411764705882353,0.4411764705882353,0.4411764705882353
419,0.3528182515337423,0.3730444785276073,0.3932707055214723,4,5,6,1.4112730061349692,1.8652223926380365,2.3596242331288337,0.4499362117769007,0.4537934058924371,0.45765060000797353,0.2941176470588235,0.2941176470588235,0.2941176470588235
420,0.3852760736196318,0.4134969325153373,0.44171779141104284,3,4,5,1.1558282208588952,1.6539877300613492,2.2085889570552144,0.45146114898536854,0.4615077941235099,0.47155443926165125,0.5294117647058824,0.5294117647058824,0.5294117647058824
421,0.3479294478527607,0.3570552147239263,0.36618098159509194,4,5,6,1.3917177914110428,1.7852760736196316,2.197085889570552,0.4196102273784369,0.4414145038472272,0.4632187803160175,0.7647058823529411,0.7647058823529411,0.7647058823529411
422,0.3381134969325153,0.3388036809815951,0.33949386503067486,3,4,5,1.014340490797546,1.3552147239263803,1.6974693251533743,0.4793983973208946,0.4850230567848077,0.49064771624872083,0.5588235294117647,0.5588235294117647,0.5588235294117647
423,0.31300485685071566,0.3374233128834355,0.3618417689161554,4,5,6,1.2520194274028627,1.6871165644171775,2.1710506134969325,0.4584878204361519,0.496272375712634,0.5340569309891161,0.5294117647058824,0.5294117647058824,0.5294117647058824
424,0.3859999147920926,0.3862602249488752,0.38652053510565776,4,5,6,1.5439996591683705,1.9313011247443759,2.3191232106339466,0.5450568556835751,0.5718414862655983,0.5986261168476215,0.5294117647058824,0.5294117647058824,0.5294117647058824
425,0.33006979639014844,0.3857396046353101,0.44140941288047175,3,4,5,0.9902093891704453,1.5429584185412404,2.2070470644023588,0.3920790896927515,0.5182722251015519,0.6444653605103523,0.4705882352941176,0.4705882352941176,0.4705882352941176
426,0.4946146245059288,0.4970792211256334,0.499543817745338,3,4,5,1.4838438735177863,1.9883168845025336,2.49771908872669,0.18611332904401648,0.2658859542839511,0.3456585795238858,0.6470588235294118,0.6470588235294118,0.6470588235294118
427,0.45324359223065536,0.4921500278862242,0.531056463541793,5,6,7,2.2662179611532767,2.9529001673173454,3.7173952447925513,0.2477628817779516,0.4254312047638204,0.6030995277496892,0.2941176470588235,0.2941176470588235,0.2941176470588235
428,0.4014870632168577,0.4143371565750866,0.42718724993331547,5,6,7,2.0074353160842886,2.4860229394505193,2.9903107495332084,0.7731097972123854,0.780767850735558,0.7884259042587306,0.2058823529411764,0.2058823529411764,0.2058823529411764
429,0.4209189117097892,0.4400373432915443,0.45915577487329945,2,3,4,0.8418378234195784,1.320112029874633,1.8366230994931978,0.748343326243827,0.7654517436892128,0.7825601611345985,0.4117647058823529,0.4117647058823529,0.4117647058823529
430,0.4488130168044811,0.4782742064550546,0.5077353961056281,4,5,6,1.7952520672179244,2.391371032275273,3.0464123766337687,0.722925106039254,0.7312349087984413,0.7395447115576287,0.4411764705882353,0.4411764705882353,0.4411764705882353
431,0.3584755934915977,0.4193518271539076,0.48022806081621755,2,3,4,0.7169511869831954,1.2580554814617229,1.9209122432648702,0.6437514408684906,0.747854514316816,0.8519575877651415,0.2941176470588235,0.2941176470588235,0.2941176470588235
432,0.5100026673779674,0.5411042944785275,0.5722059215790876,3,4,5,1.5300080021339022,2.16441717791411,2.861029607895438,0.46471107228349706,0.5396483674201651,0.6145856625568331,0.5882352941176471,0.5882352941176471,0.5882352941176471
433,0.46245665510802875,0.4789010402774072,0.49534542544678567,5,6,7,2.312283275540144,2.8734062416644433,3.4674179781274996,0.6275027777344434,0.6895229576935011,0.7515431376525589,0.2058823529411764,0.2058823529411764,0.2058823529411764
434,0.43746165644171775,0.4460122699386503,0.4545628834355828,5,6,7,2.1873082822085887,2.676073619631902,3.18194018404908,0.4848104293744767,0.5654825977753857,0.6461547661762946,0.4411764705882353,0.4411764705882353,0.4411764705882353
435,0.40698491820040894,0.4289110429447852,0.4508371676891615,1,2,3,0.40698491820040894,0.8578220858895704,1.3525115030674844,0.3833705431301412,0.4041382609735677,0.4249059788169942,0.7352941176470588,0.7352941176470588,0.7352941176470588
436,0.430003834355828,0.4727632924335377,0.5155227505112474,3,4,5,1.290011503067484,1.8910531697341508,2.5776137525562373,0.28013993541442395,0.3626028252867146,0.4450657151590053,0.8235294117647058,0.8235294117647058,0.8235294117647058
437,0.5306748466257669,0.558282208588957,0.5858895705521472,3,4,5,1.5920245398773007,2.233128834355828,2.929447852760736,0.45943467687278217,0.527528605031296,0.5956225331898097,0.4117647058823529,0.4117647058823529,0.4117647058823529
438,0.599079754601227,0.6134969325153373,0.6279141104294477,3,4,5,1.797239263803681,2.4539877300613493,3.139570552147238,0.6627596380018339,0.6637164613483235,0.6646732846948131,0.5588235294117647,0.5588235294117647,0.5588235294117647
439,0.5752684049079754,0.5846625766871165,0.5940567484662577,3,4,5,1.725805214723926,2.338650306748466,2.9702837423312882,0.5973434862921765,0.6656301080413027,0.733916729790429,0.4117647058823529,0.4117647058823529,0.4117647058823529
440,0.5541602760736195,0.5658742331288342,0.5775881901840489,5,6,7,2.7708013803680975,3.3952453987730054,4.043117331288343,0.4789332748607954,0.5290568645430502,0.5791804542253051,0.5294117647058824,0.5294117647058824,0.5294117647058824
441,0.49649156441717796,0.5893021472392638,0.6821127300613496,3,4,5,1.489474693251534,2.357208588957055,3.4105636503067482,0.37009794150088365,0.4288096851785405,0.48752142885619737,0.5,0.5,0.5
442,0.7557004089979549,0.7749233128834354,0.794146216768916,3,4,5,2.267101226993865,3.0996932515337416,3.97073108384458,0.30514026764475266,0.3113861978232268,0.31763212800170093,0.5882352941176471,0.5882352941176471,0.5882352941176471
443,0.7293839468302656,0.8133691206543965,0.8973542944785273,3,4,5,2.188151840490797,3.253476482617586,4.486771472392636,0.1257325678746561,0.3238780581801751,0.5220235484856941,0.6764705882352942,0.6764705882352942,0.6764705882352942
444,0.5828220858895705,0.6453987730061349,0.7079754601226993,5,6,7,2.9141104294478524,3.8723926380368097,4.955828220858895,0.712514452019296,0.7201690387912132,0.7278236255631304,0.3823529411764705,0.3823529411764705,0.3823529411764705
445,0.5174113096825819,0.520245398773006,0.5230794878634302,5,6,7,2.5870565484129093,3.121472392638036,3.661556415044011,0.6409711063616618,0.7354782123350476,0.8299853183084335,0.2647058823529412,0.2647058823529412,0.2647058823529412
446,0.504601226993865,0.5259135769538543,0.5472259269138436,4,5,6,2.01840490797546,2.629567884769272,3.283355561483062,0.5088254820084275,0.5464640003882759,0.5841025187681244,0.8235294117647058,0.8235294117647058,0.8235294117647058
447,0.5170073130612607,0.568538276873833,0.6200692406864052,3,4,5,1.551021939183782,2.274153107495332,3.100346203432026,0.4031538480650039,0.4711869636285791,0.5392200791921543,0.7058823529411764,0.7058823529411764,0.7058823529411764
448,0.6658614519427402,0.6716002044989774,0.6773389570552146,3,4,5,1.9975843558282205,2.6864008179959096,3.386694785276073,0.2942530797751466,0.3351207325014286,0.3759883852277106,0.6764705882352942,0.6764705882352942,0.6764705882352942
449,0.6588893149284254,0.660122699386503,0.6613560838445807,3,4,5,1.9766679447852762,2.640490797546012,3.3067804192229033,0.36653311007455236,0.4168560379539927,0.467178965833433,0.8235294117647058,0.8235294117647058,0.8235294117647058
450,0.650019171779141,0.6625894683026584,0.6751597648261758,3,4,5,1.950057515337423,2.6503578732106337,3.3757988241308787,0.49253478451540883,0.5175018937128733,0.5424690029103376,0.7941176470588235,0.7941176470588235,0.7941176470588235
451,0.6564131830503638,0.6877300613496932,0.7190469396490226,3,4,5,1.9692395491510912,2.7509202453987727,3.595234698245113,0.4217996252441893,0.4675676753179444,0.5133357253916995,0.8529411764705882,0.8529411764705882,0.8529411764705882
452,0.725168681932753,0.7503638179483519,0.7755589539639509,3,4,5,2.175506045798259,3.0014552717934078,3.8777947698197544,0.3713471275365785,0.3760315751704342,0.38071602280428984,0.8529411764705882,0.8529411764705882,0.8529411764705882
453,0.7890000852079071,0.8007540899795499,0.8125080947511927,3,4,5,2.3670002556237213,3.2030163599181996,4.062540473755964,0.3146757210505564,0.3666626799027229,0.41864963875488936,0.7058823529411764,0.7058823529411764,0.7058823529411764
454,0.764751192910702,0.7772460804362644,0.7897409679618268,1,2,3,0.764751192910702,1.5544921608725288,2.3692229038854804,0.4671388767071102,0.4706365976070558,0.4741343185070014,0.6470588235294118,0.6470588235294118,0.6470588235294118
455,0.7535719154737559,0.8022358554873891,0.8508997955010222,3,4,5,2.2607157464212677,3.2089434219495563,4.254498977505111,0.42962431394437134,0.4636411558071646,0.49765799766995783,0.5588235294117647,0.5588235294117647,0.5588235294117647
456,0.7041411042944785,0.7049079754601226,0.7056748466257667,2,3,4,1.408282208588957,2.1147239263803677,2.822699386503067,0.4412051987401825,0.5316748395327511,0.6221444803253197,0.4705882352941176,0.4705882352941176,0.4705882352941176
457,0.6732195252067217,0.706441717791411,0.7396639103761002,3,4,5,2.019658575620165,2.825766871165644,3.698319551880501,0.2833813478382206,0.3507355579476139,0.4180897680570072,0.7058823529411764,0.7058823529411764,0.7058823529411764
458,0.7498760780652617,0.7728861029607895,0.7958961278563174,3,4,5,2.249628234195785,3.091544411843158,3.979480639281587,0.07965539914729486,0.2160271377288273,0.35239887631035977,0.7352941176470588,0.7352941176470588,0.7352941176470588
459,0.6800102249488751,0.7268660531697339,0.7737218813905926,4,5,6,2.7200408997955003,3.634330265848669,4.642331288343556,0.42553057183484166,0.4887706148918922,0.5520106579489428,0.4117647058823529,0.4117647058823529,0.4117647058823529
460,0.6256585089357161,0.6331543967280162,0.6406502845203164,3,4,5,1.8769755268071482,2.532617586912065,3.203251422601582,0.33087078435824946,0.3622905287777911,0.39371027319733276,0.7058823529411764,0.7058823529411764,0.7058823529411764
461,0.6211923179514536,0.6481461723126166,0.6751000266737797,1,2,3,0.6211923179514536,1.2962923446252332,2.025300080021339,0.21423482732978683,0.2994510399387078,0.3846672525476288,0.6470588235294118,0.6470588235294118,0.6470588235294118
462,0.5860762870098692,0.5942384635902906,0.602400640170712,4,5,6,2.344305148039477,2.971192317951453,3.6144038410242723,0.43938298761156436,0.4698834651565498,0.5003839427015352,0.5882352941176471,0.5882352941176471,0.5882352941176471
463,0.524463190184049,0.5779141104294477,0.6313650306748465,4,5,6,2.097852760736196,2.8895705521472386,3.7881901840490793,0.4032312721763744,0.4088825100665789,0.4145337479567834,0.5588235294117647,0.5588235294117647,0.5588235294117647
464,0.6716002044989774,0.6848159509202453,0.6980316973415132,3,4,5,2.014800613496932,2.739263803680981,3.490158486707566,0.34683185158606755,0.3975800342861699,0.44832821698627223,0.6764705882352942,0.6764705882352942,0.6764705882352942
465,0.6375766871165643,0.6583844580777095,0.6791922290388547,4,5,6,2.5503067484662574,3.2919222903885474,4.075153374233128,0.4332482823692009,0.4990763996863745,0.5649045170035482,0.7352941176470588,0.7352941176470588,0.7352941176470588
466,0.659482528674313,0.6999999999999998,0.7405174713256867,3,4,5,1.9784475860229391,2.7999999999999994,3.7025873566284333,0.3642550211558494,0.3674201650520272,0.37058530894820496,0.9117647058823528,0.9117647058823528,0.9117647058823528
467,0.6995857228594291,0.7810349426513735,0.8624841624433179,1,2,3,0.6995857228594291,1.562069885302747,2.587452487329954,0.33700808966405454,0.3737504528443828,0.41049281602471105,0.5,0.5,0.5
468,0.6043200408997955,0.6181365030674846,0.6319529652351736,4,5,6,2.417280163599182,3.0906825153374227,3.791717791411042,0.43521176361147657,0.4472351792050393,0.45925859479860204,0.2647058823529412,0.2647058823529412,0.2647058823529412
469,0.618040644171779,0.6457694274028628,0.6734982106339467,3,4,5,1.8541219325153369,2.5830777096114512,3.3674910531697333,0.43769020186314767,0.4712820103921648,0.5048738189211819,0.7058823529411764,0.7058823529411764,0.7058823529411764
470,0.6658806237218811,0.7012269938650304,0.7365733640081797,1,2,3,0.6658806237218811,1.4024539877300608,2.209720092024539,0.3672673391008518,0.4040983933341306,0.4409294475674094,0.8529411764705882,0.8529411764705882,0.8529411764705882
471,0.7108064928425356,0.771919734151329,0.8330329754601223,3,4,5,2.132419478527607,3.087678936605316,4.165164877300612,0.28387752661164944,0.330436284867573,0.3769950431234965,0.7941176470588235,0.7941176470588235,0.7941176470588235
472,0.6159509202453987,0.6496932515337422,0.6834355828220858,4,5,6,2.4638036809815946,3.2484662576687113,4.100613496932515,0.40202527608340277,0.4235538013794201,0.44508232667543746,0.6470588235294118,0.6470588235294118,0.6470588235294118
473,0.6837998466257669,0.7171779141104294,0.750555981595092,4,5,6,2.7351993865030675,3.585889570552147,4.503335889570552,0.4639629762521762,0.4666108519714548,0.4692587276907334,0.7941176470588235,0.7941176470588235,0.7941176470588235
474,0.7448875255623721,0.7839340490797545,0.8229805725971369,3,4,5,2.2346625766871164,3.135736196319018,4.1149028629856845,0.39508166221478025,0.471906603410012,0.5487315446052438,0.7647058823529411,0.7647058823529411,0.7647058823529411
475,0.853776840490797,0.8620270961145191,0.8702773517382412,1,2,3,0.853776840490797,1.7240541922290382,2.6108320552147237,0.27437906151576774,0.3182567210195485,0.36213438052332925,0.7941176470588235,0.7941176470588235,0.7941176470588235
476,0.8644171779141103,0.8785276073619631,0.8926380368098159,1,2,3,0.8644171779141103,1.7570552147239262,2.6779141104294477,0.3640712833393135,0.40601204002711,0.4479527967149065,0.7352941176470588,0.7352941176470588,0.7352941176470588
477,0.8372379856850716,0.8503067484662575,0.8633755112474435,3,4,5,2.511713957055215,3.40122699386503,4.316877556237218,0.3131370516551716,0.322130526651517,0.3311240016478624,0.7647058823529411,0.7647058823529411,0.7647058823529411
478,0.8050933026584866,0.8764442740286296,0.9477952453987726,3,4,5,2.4152799079754597,3.5057770961145183,4.738976226993863,0.2824522585017739,0.3401174766442078,0.39778269478664163,0.7647058823529411,0.7647058823529411,0.7647058823529411
479,0.6904907975460122,0.7337423312883434,0.7769938650306747,3,4,5,2.0714723926380367,2.9349693251533737,3.8849693251533735,0.34445640473627565,0.4554479129290755,0.5664394211218753,0.7647058823529411,0.7647058823529411,0.7647058823529411
480,0.6254601226993864,0.6472392638036809,0.6690184049079754,5,6,7,3.1273006134969323,3.8834355828220852,4.683128834355828,0.6276761152972131,0.6774309293146752,0.7271857433321373,0.2058823529411764,0.2058823529411764,0.2058823529411764
481,0.689883691206544,0.6907975460122698,0.6917114008179956,5,6,7,3.44941845603272,4.144785276073619,4.84197980572597,0.4885314090552696,0.577921301279751,0.6673111935042325,0.3235294117647059,0.3235294117647059,0.3235294117647059
482,0.6655930470347646,0.6926252556237216,0.7196574642126785,3,4,5,1.9967791411042939,2.7705010224948863,3.5982873210633928,0.30498411939029046,0.3991415168307882,0.4932989142712859,0.5588235294117647,0.5588235294117647,0.5588235294117647
483,0.6142318507157465,0.6385608384458077,0.6628898261758689,3,4,5,1.8426955521472395,2.5542433537832308,3.3144491308793445,0.5075084054273149,0.5874563117117837,0.6674042179962525,0.6176470588235294,0.6176470588235294,0.6176470588235294
484,0.6752044989775049,0.6872188139059302,0.6992331288343555,2,3,4,1.3504089979550098,2.0616564417177905,2.796932515337422,0.6738062964291883,0.7473521242807213,0.8208979521322542,0.3823529411764705,0.3823529411764705,0.3823529411764705
485,0.6616883946830264,0.6631901840490796,0.6646919734151328,4,5,6,2.6467535787321057,3.315950920245398,3.9881518404907963,0.5785558612074578,0.6002604685776554,0.6219650759478529,0.4411764705882353,0.4411764705882353,0.4411764705882353
486,0.6361579754601225,0.6601866053169733,0.684215235173824,4,5,6,2.54463190184049,3.3009330265848664,4.105291411042944,0.43474331884809103,0.5568512538372603,0.6789591888264296,0.4411764705882353,0.4411764705882353,0.4411764705882353
487,0.6117523006134968,0.6121293456032719,0.612506390593047,5,6,7,3.058761503067484,3.6727760736196315,4.287544734151329,0.7446710255285784,0.8010671238155989,0.8574632221026193,0.1470588235294117,0.1470588235294117,0.1470588235294117
488,0.5981595092024539,0.612883435582822,0.6276073619631901,5,6,7,2.9907975460122693,3.677300613496932,4.393251533742331,0.6013634732687477,0.688274927241558,0.7751863812143683,0.6176470588235294,0.6176470588235294,0.6176470588235294
489,0.6131901840490798,0.6423312883435582,0.6714723926380367,3,4,5,1.8395705521472392,2.569325153374233,3.3573619631901837,0.485906789458996,0.5144520192959374,0.5429972491328788,0.7352941176470588,0.7352941176470588,0.7352941176470588
490,0.676674335378323,0.7006134969325152,0.7245526584867074,3,4,5,2.030023006134969,2.8024539877300607,3.622763292433537,0.5403061834708767,0.5715424789698202,0.6027787744687638,0.7058823529411764,0.7058823529411764,0.7058823529411764
491,0.7475907464212677,0.7484918200408995,0.7493928936605314,3,4,5,2.242772239263803,2.993967280163598,3.7469644683026573,0.4759664580260201,0.5090698879719331,0.5421733179178461,0.7647058823529411,0.7647058823529411,0.7647058823529411
492,0.7247635480572594,0.7466896728016358,0.7686157975460122,3,4,5,2.174290644171778,2.986758691206543,3.8430789877300606,0.5684062246674375,0.575276747863759,0.5821472710600806,0.4705882352941176,0.4705882352941176,0.4705882352941176
493,0.7629089979550101,0.7905419222903884,0.8181748466257668,3,4,5,2.2887269938650303,3.1621676891615538,4.090874233128834,0.5562266608194131,0.561535701471116,0.5668447421228189,0.7352941176470588,0.7352941176470588,0.7352941176470588
494,0.7262653374233128,0.7352760736196318,0.7442868098159507,3,4,5,2.178796012269938,2.941104294478527,3.721434049079754,0.46456763545030483,0.5721537827745218,0.6797399300987388,0.7058823529411764,0.7058823529411764,0.7058823529411764
495,0.7172162576687116,0.7172546012269937,0.7172929447852758,1,2,3,0.7172162576687116,1.4345092024539874,2.1518788343558275,0.2852629270820872,0.3569814881260879,0.4287000491700885,0.6470588235294118,0.6470588235294118,0.6470588235294118
496,0.6943890593047034,0.7171779141104294,0.7399667689161554,3,4,5,2.08316717791411,2.8687116564417177,3.6998338445807772,0.461271910590174,0.5004186102140892,0.5395653098380044,0.4117647058823529,0.4117647058823529,0.4117647058823529
497,0.6496037832310837,0.6716002044989774,0.6935966257668711,3,4,5,1.948811349693251,2.6864008179959096,3.4679831288343554,0.5102160826057486,0.5787120094619196,0.6472079363180906,0.3529411764705882,0.3529411764705882,0.3529411764705882
498,0.6162510002667377,0.6276073619631901,0.6389637236596425,5,6,7,3.081255001333689,3.7656441717791407,4.472746065617497,0.5910013537663653,0.7157038631742616,0.8404063725821579,0.5294117647058824,0.5294117647058824,0.5294117647058824
499,0.587096559082422,0.6048946385702854,0.6226927180581487,3,4,5,1.761289677247266,2.4195785542811414,3.1134635902907437,0.43520555234881064,0.466298844358469,0.4973921363681274,0.7058823529411764,0.7058823529411764,0.7058823529411764
500,0.6266871165644172,0.6404907975460122,0.6542944785276072,3,4,5,1.8800613496932517,2.561963190184049,3.271472392638036,0.5101463142367341,0.5284854283777858,0.5468245425188375,0.4117647058823529,0.4117647058823529,0.4117647058823529
