"","nsp","hom","cm","my"
"4947",2.33333333333333,3.72727272727273,2.42857142857143,1.8
"4948",2.77777777777778,2.27272727272727,3.71428571428571,3
"4949",2,2.81818181818182,3,2.4
"4950",1.44444444444444,3.27272727272727,4,1.8
"4952",1.88888888888889,2,4,1.8
"4953",1.33333333333333,1.09090909090909,3.71428571428571,3.4
"4954",3.44444444444444,4.54545454545455,3.57142857142857,1.6
"4957",1,1,1,1.8
"4958",3,3.27272727272727,4,2.1
"4959",2.11111111111111,2.27272727272727,3.28571428571429,2.3
"4960",3,3,3,1.8
"4961",3,3,3,3
"4963",1,1,5,1.8
"4964",1.33333333333333,1,3,1.8
"4965",1,1,5,3
"4966",3,3.81818181818182,4,3
"4967",3,3,5,4.2
"4968",3,3,3,2.4
"4969",2,3,5,2.7
"4970",3,3,3,3.6
"4971",2,3.18181818181818,3,3.2
"4972",3,2,3,1.8
"4973",3,3,3,3.5
"4974",3,1,4.42857142857143,1.8
"4975",2,2.45454545454545,4.71428571428571,2.1
"4976",2.22222222222222,2.18181818181818,3.85714285714286,1.8
"4977",1,1.45454545454545,3,1.8
"4978",3.33333333333333,3.09090909090909,3.71428571428571,3.3
"4979",4.33333333333333,5,5,1.8
"4981",1,2.90909090909091,3,1.8
"4982",2.11111111111111,1,3,3
"4983",3,2,3,3.6
"4984",2,4,4,3.6
"4985",5,3.54545454545455,5,4.2
"4988",1.44444444444444,1,3,3
"4990",3.44444444444444,1.81818181818182,4.14285714285714,2.3
"4991",1,2,4,3
"4992",3.11111111111111,2.18181818181818,2,2
"4996",1.11111111111111,1.09090909090909,4.42857142857143,2
"4997",1,1,4.28571428571429,1.7
"4999",1.11111111111111,1,4,1.8
"5000",1.77777777777778,1,5,2.7
"5001",3.22222222222222,3.18181818181818,3.14285714285714,2.2
"5003",1,1.09090909090909,3.14285714285714,2.2
"5004",1.88888888888889,1.36363636363636,4.85714285714286,3.6
"5005",1.22222222222222,1.90909090909091,2.42857142857143,1.8
"5006",3.33333333333333,1,2.57142857142857,2.8
"5008",1.55555555555556,1,4.71428571428571,1.8
"5009",2,1,5,1.4
"5010",1,1,4.42857142857143,1.8
"5011",3.66666666666667,1.63636363636364,3.85714285714286,2.2
"5012",2.66666666666667,2.54545454545455,3.42857142857143,2.6
"5013",3,1.27272727272727,4,2.8
"5014",2.44444444444444,3.45454545454545,2.85714285714286,3.3
"5015",1,1.36363636363636,4.85714285714286,1.8
"5016",2.22222222222222,2,3,3.6
"5017",2.66666666666667,1.90909090909091,3.85714285714286,3.1
"5018",4.66666666666667,3.36363636363636,4.42857142857143,3.2
"5019",3.88888888888889,3.72727272727273,4.28571428571429,3.1
"5020",4.11111111111111,3,4.71428571428571,3.6
"5021",3.66666666666667,2.72727272727273,4.14285714285714,3.2
"5022",2.66666666666667,2.36363636363636,4.14285714285714,2.7
"5023",1.88888888888889,2.45454545454545,4,2.9
"5024",2.55555555555556,1,5,4.2
"5025",2.88888888888889,4.45454545454545,3.85714285714286,3
"5026",1.44444444444444,1,5,4.2
"5027",2,1,3.71428571428571,2.9
"5029",3,2.45454545454545,4,3
"5030",2.55555555555556,1,4,3.2
"5031",3.22222222222222,3,3.71428571428571,2.1
"5032",1.55555555555556,1,4.85714285714286,1.5
"5033",4,3.09090909090909,4,3.6
"5034",1,1,3.85714285714286,1.6
"5035",4.33333333333333,5,5,4.1
"5036",1,4.72727272727273,5,1.8
"5038",1,1,4.57142857142857,2.6
"5039",1.66666666666667,2.27272727272727,3.85714285714286,1.8
"5040",2,2.27272727272727,3.57142857142857,3.3
"5041",4,2.72727272727273,4,3.6
"5042",1,1.54545454545455,4,1.8
"5044",1,1,4.14285714285714,1.8
"5045",4,1,4,1.8
"5046",3.22222222222222,2.81818181818182,4,1.8
"5047",1.22222222222222,1,2,2.4
"5048",3,1.72727272727273,3,1.8
"5050",1,1.09090909090909,2.57142857142857,1.8
"5051",2.77777777777778,2.18181818181818,3.85714285714286,2.3
"5053",4.11111111111111,2.09090909090909,4.71428571428571,2.3
"5054",2.33333333333333,2.09090909090909,4,2.7
"5055",3,2.45454545454545,5,3.6
"5056",1,1,4.71428571428571,3.2
"5057",2.22222222222222,3.72727272727273,4,1.8
"5059",2.88888888888889,2.72727272727273,3.57142857142857,2.3
"5060",1,1,3.85714285714286,3
"5062",3.22222222222222,3.27272727272727,3,2.4
"5063",1,2.36363636363636,4,3.2
"5064",1,2,5,1.8
"5065",3,3,3,3
"5066",3,1,4,1.8
"5067",1,3.90909090909091,2.71428571428571,1.9
"5068",2.88888888888889,1.45454545454545,3.85714285714286,3.6
"5069",3,3,5,3.6
"5070",1.88888888888889,2.63636363636364,2.57142857142857,1.8
"5071",1,1,2.42857142857143,1.8
"5072",2,2.09090909090909,2.71428571428571,3.4
"5073",1,2,4.71428571428571,3.2
"5074",1.11111111111111,1,1.42857142857143,1.8
"5075",3.22222222222222,1,3.42857142857143,3
"5077",1.88888888888889,1,3.57142857142857,2.1
"5079",1,1,4,1.8
"5081",1.77777777777778,1,5,1.8
"5082",2.77777777777778,3.18181818181818,4.71428571428571,2.5
"5083",2,2.54545454545455,4.14285714285714,2.2
"5084",3.55555555555556,2.36363636363636,3.85714285714286,3.3
"5085",1.55555555555556,2.09090909090909,4.14285714285714,2.2
"5086",4,4.72727272727273,5,4.2
"5088",2.44444444444444,1.45454545454545,3.85714285714286,2.4
"5090",1.88888888888889,1,5,1.8
"5091",2.66666666666667,3.72727272727273,4.85714285714286,2.9
"5092",2.11111111111111,1.36363636363636,4.71428571428571,3.7
"5094",2,1.27272727272727,1.57142857142857,1.8
"5096",3.11111111111111,5,5,1.8
"5097",1,1,5,1.8
"5098",4.44444444444444,1,5,2.4
"5099",3.11111111111111,1,4.14285714285714,3.3
"5101",1,1,1,1.8
"5102",2.66666666666667,2.27272727272727,3.42857142857143,2.4
"5103",2.55555555555556,2.27272727272727,2.85714285714286,2.6
"5104",3,3.27272727272727,4,2.6
"5105",2.33333333333333,1,3.85714285714286,1.9
"5106",2.22222222222222,1.36363636363636,3.71428571428571,1.6
"5107",2.11111111111111,3,4.42857142857143,3
"5108",3.66666666666667,1.09090909090909,4,2.9
"5109",2.55555555555556,1,4.14285714285714,1.8
"5110",4,2.90909090909091,5,2.4
"5111",3.44444444444444,1,3.57142857142857,3
"5113",1,1,3.57142857142857,1.8
"5114",3.11111111111111,3.09090909090909,3.28571428571429,3.2
"5116",1.66666666666667,1.54545454545455,4,1.7
"5117",3,2,2,3.3
"5118",3,3,3.14285714285714,2.6
"5119",2.88888888888889,2.18181818181818,3,1.8
"5120",3.33333333333333,3.27272727272727,3.71428571428571,2.6
"5121",2.88888888888889,1,5,1.8
"5122",2.33333333333333,2.90909090909091,4,2.3
"5123",2,3.27272727272727,3.85714285714286,3.5
"5124",2,1.09090909090909,3.85714285714286,3.6
"5125",2.88888888888889,1.27272727272727,3.71428571428571,2.5
"5126",1.44444444444444,1.54545454545455,3.71428571428571,1.8
"5127",2.66666666666667,3.18181818181818,3.71428571428571,2.4
"5128",1.44444444444444,1,1.71428571428571,1.8
"5129",2.22222222222222,1,2,2.1
"5130",2.77777777777778,1,1.28571428571429,2
"5131",2.55555555555556,1.45454545454545,3.71428571428571,3
"5132",2.77777777777778,2.90909090909091,3.42857142857143,1.7
"5133",2,2,2,3.4
"5134",1,1,1,1.8
"5135",2.77777777777778,1,2.42857142857143,1.3
"5136",1.44444444444444,2.18181818181818,1.85714285714286,1.8
"5137",2.44444444444444,2.45454545454545,3.57142857142857,3.4
"5138",1,1,1.28571428571429,1.8
"5139",1.88888888888889,1,4.42857142857143,3
"5140",3.66666666666667,2.18181818181818,4,1.8
"5141",2.88888888888889,1.45454545454545,1,1.8
"5142",1,1,1,1.8
"5143",2.88888888888889,1.27272727272727,2.85714285714286,2.3
"5144",2.66666666666667,3.45454545454545,3.57142857142857,3.6
"5145",1,5,5,1.8
"5146",1,1,3,3.2
"5147",2.33333333333333,3,1,1.8
"5148",1,4.63636363636364,5,1.8
"5149",1,1,1,1.8
"5150",2,2.36363636363636,5,3.6
"5151",1.77777777777778,2.18181818181818,3.42857142857143,2.4
"5152",2.88888888888889,3.45454545454545,3.14285714285714,3.3
"5153",4,1.54545454545455,4.28571428571429,1.8
"5154",3.88888888888889,3.72727272727273,3.71428571428571,3
"5155",1.66666666666667,1,4,2
"5157",3.33333333333333,1.81818181818182,3.14285714285714,1.7
"5158",1,4.90909090909091,3.42857142857143,1.9
"5159",4.22222222222222,4.09090909090909,4.42857142857143,2.8
"5161",1.44444444444444,1.72727272727273,3.71428571428571,2.1
"5162",1,1,3.85714285714286,2
"5163",3.88888888888889,4.09090909090909,5,2.7
"5164",3,3.81818181818182,4.85714285714286,1.8
"5166",1.66666666666667,1.72727272727273,3.85714285714286,1.9
"5167",2.44444444444444,3.18181818181818,4,1.8
"5168",1,1,1.57142857142857,2.9
"5169",2.44444444444444,3,3.71428571428571,3.5
"5170",1.33333333333333,4.54545454545455,3,1.8
"5171",2.11111111111111,1,5,1.8
"5172",1.11111111111111,1.09090909090909,3.71428571428571,1.9
"5173",3.33333333333333,2.81818181818182,4,2.2
"5175",3.55555555555556,2.18181818181818,3.42857142857143,1.3
"5176",1.55555555555556,1,3.71428571428571,3
"5177",2,1.54545454545455,5,1.8
"5178",2.11111111111111,2.90909090909091,3.71428571428571,3.4
"5180",2.66666666666667,2.09090909090909,3.28571428571429,3.5
"5182",4.77777777777778,1.54545454545455,4.28571428571429,2.3
"5183",3,2,3.42857142857143,2.8
"5184",1,1,3,3
"5185",3.55555555555556,3.27272727272727,4.42857142857143,2.8
"5186",3.33333333333333,2.81818181818182,3.42857142857143,3
"5187",1,4,1,1.8
"5188",1.77777777777778,3.72727272727273,3.14285714285714,2.4
"5189",1.66666666666667,1.27272727272727,3.28571428571429,3.4
"5191",1.66666666666667,2.27272727272727,3,3.8
"5192",2.22222222222222,1.27272727272727,4.42857142857143,3.4
"5193",3.88888888888889,1.90909090909091,5,2.1
"5194",3,2.36363636363636,3,3
"5197",3.11111111111111,1.81818181818182,2.28571428571429,3.5
"5198",2.44444444444444,1,3,1.8
"5199",2,1.63636363636364,1.28571428571429,3.2
"5201",4.11111111111111,1,4.57142857142857,1.9
"5202",1.33333333333333,1.81818181818182,3.85714285714286,1.8
"5203",2,2,3.85714285714286,3
"5204",1,1,5,2.2
"5205",2,3.09090909090909,3.28571428571429,1.8
"5206",1,1.45454545454545,1,1.8
"5207",2.44444444444444,2.09090909090909,4,1.8
"5208",2.22222222222222,2.27272727272727,2.57142857142857,2.4
"5209",3.55555555555556,1.36363636363636,3.71428571428571,2.1
"5210",2.88888888888889,2.27272727272727,2.85714285714286,1.8
"5211",1,3,3,2.4
"5213",5,2.18181818181818,3.85714285714286,1.8
"5214",1,1.90909090909091,4.85714285714286,2.2
"5216",3,2.72727272727273,3,1.8
"5217",1,4,4.57142857142857,2.9
"5218",1,1,5,3.6
"5219",3.44444444444444,2.90909090909091,3.85714285714286,3
"5220",1,1,5,1.8
"5221",1,1,1,1.9
"5222",2,1.27272727272727,4,1.8
"5223",1,4,4,2.4
"5224",1,1.63636363636364,4,1.8
"5225",3,1,1.57142857142857,1.8
"5226",5,5,5,1.8
"5227",3.55555555555556,1.90909090909091,3.85714285714286,3
"5228",1,1,4.85714285714286,1.1
"5229",3.22222222222222,3.90909090909091,3.85714285714286,1.8
"5231",2.77777777777778,2,3.57142857142857,3.2
"5232",3.88888888888889,1,4,2.1
"5233",3.33333333333333,3.36363636363636,3.71428571428571,3.5
"5234",2,1,4,1.5
"5235",1,1,4,1.8
"5236",1,4,5,2.4
"5237",3,3.81818181818182,3,3
"5238",2,2,5,1.8
"5239",1.66666666666667,1.63636363636364,4.14285714285714,1.9
"5240",3,3.09090909090909,5,2.2
"5241",3.55555555555556,1.90909090909091,4.57142857142857,3.6
"5242",3.11111111111111,3.27272727272727,4.85714285714286,2.5
"5243",5,3,4.28571428571429,2.8
"5244",2.77777777777778,2.45454545454545,4.14285714285714,2.2
"5246",2.22222222222222,1.45454545454545,3.28571428571429,3
"5247",2.44444444444444,2,4,1.8
"5248",2.55555555555556,3,3.85714285714286,1.8
"5249",2.55555555555556,3.09090909090909,3.28571428571429,2.8
"5250",2,2,1.71428571428571,2.1
"5251",2.77777777777778,3,5,2.3
"5252",1,1.18181818181818,5,1.8
"5254",2.88888888888889,1.27272727272727,5,1.8
"5255",4.44444444444444,2.72727272727273,4,4.6
"5256",1,2.18181818181818,5,4
"5257",2,2,3.71428571428571,2.4
"5258",2,1,5,1.4
"5259",1.88888888888889,1,4.57142857142857,3.1
"5260",1.55555555555556,2.18181818181818,3,1.7
"5261",2.77777777777778,3.54545454545455,4.28571428571429,3.3
"5262",4,4,5,3.5
"5263",3,3.18181818181818,3.85714285714286,3.4
"5264",1.11111111111111,3,3.42857142857143,2.4
"5266",2.33333333333333,2.09090909090909,1.71428571428571,3.2
"5267",1.55555555555556,5,4.85714285714286,3
"5269",2.88888888888889,1.81818181818182,3.57142857142857,2.5
"5271",1,1.36363636363636,4.14285714285714,4.1
"5273",2.55555555555556,2.81818181818182,3.28571428571429,2.9
"5274",1.77777777777778,1.18181818181818,1.28571428571429,1.8
"5275",2,2.27272727272727,2.85714285714286,2
"5276",2,1.27272727272727,4,1.8
"5277",2.11111111111111,2,3.14285714285714,2.2
"5278",1.33333333333333,1,2.57142857142857,2.6
"5279",1.22222222222222,1.36363636363636,4.42857142857143,2.4
"5281",1,1,1,1.7
"5282",5,1,5,1.8
"5283",1.11111111111111,1.27272727272727,1.28571428571429,1.8
"5284",2.44444444444444,1,4,2.2
"5285",1,1,1,1.8
"5286",1,1,1,1.8
"5287",2.33333333333333,5,2.85714285714286,1.8
"5288",1,4.27272727272727,2.57142857142857,1.8
"5289",1,1,1,1.8
"5290",2.22222222222222,2.27272727272727,1.85714285714286,3
"5292",2.77777777777778,2,3.85714285714286,2.1
"5293",3.66666666666667,2,3.85714285714286,2.3
"5294",1.11111111111111,1,5,4.1
"5295",4,3.54545454545455,4,2.2
"5296",1,1,4.71428571428571,1.8
"5297",3.22222222222222,1.81818181818182,4,1.8
"5298",3,3.18181818181818,3,2.6
"5299",2.77777777777778,3,5,1.8
"5300",1,3.72727272727273,3.85714285714286,3.7
"5301",1.44444444444444,1,5,1.8
"5302",5,3.36363636363636,2.28571428571429,1.9
"5304",1,1,5,1
"5305",2.77777777777778,1.09090909090909,5,1.5
"5306",2.66666666666667,3.45454545454545,4.28571428571429,2.4
"5307",3.88888888888889,3.54545454545455,3.57142857142857,3.8
"5308",2.77777777777778,2,3.28571428571429,2.4
"5309",3.55555555555556,3.09090909090909,3.57142857142857,3.1
"5310",4.55555555555556,2.18181818181818,5,3.1
"5311",1.66666666666667,1.72727272727273,2,2.1
"5312",3.44444444444444,2.54545454545455,4.28571428571429,2.1
"5313",2.66666666666667,3.90909090909091,3,1.9
"5314",3.44444444444444,3.27272727272727,3.71428571428571,3.3
"5315",1.77777777777778,2.18181818181818,3.71428571428571,3
"5316",2.22222222222222,4.54545454545455,5,1.8
"5317",3.66666666666667,2.81818181818182,4,2.4
"5318",3,2,5,2.6
"5319",2.22222222222222,2.54545454545455,4.42857142857143,1.5
"5320",1.44444444444444,4.45454545454545,5,1.5
"5321",2.44444444444444,1.27272727272727,4,1.8
"5322",2.77777777777778,2,3.42857142857143,2.6
"5323",2.33333333333333,3,3,1.8
"5324",3,2.45454545454545,4.57142857142857,1.7
"5326",2.77777777777778,2,3,3
"5327",5,3.09090909090909,5,1.8
"5329",2,1.27272727272727,2.85714285714286,1.8
"5330",1.66666666666667,1,4,3.1
"5331",4.88888888888889,3.54545454545455,3.42857142857143,3.8
"5332",3.44444444444444,3,4,3
"5333",2.77777777777778,1.27272727272727,4.85714285714286,2.3
"5334",3,2,3,3
"5335",3.77777777777778,2.18181818181818,3.71428571428571,3.7
"5336",2.66666666666667,2.36363636363636,3.42857142857143,2.6
"5338",2.77777777777778,4.90909090909091,2.42857142857143,3.8
"5339",2,2.90909090909091,4.28571428571429,2.4
"5340",4,3.27272727272727,3.85714285714286,2.4
"5341",3.33333333333333,3.27272727272727,3.85714285714286,3.3
"5342",3.66666666666667,4.54545454545455,5,3.1
"5343",1.66666666666667,1.18181818181818,4.85714285714286,2.6
"5344",1.77777777777778,2,3.71428571428571,1.5
"5345",3,3,4,1.8
"5346",2.11111111111111,2.27272727272727,3.42857142857143,2.4
"5349",2.77777777777778,1,4.42857142857143,2.2
"5350",4,1,5,1.8
"5351",2.77777777777778,1,3,1.9
"5352",2.88888888888889,2.36363636363636,5,3.2
"5353",1,1.18181818181818,2.28571428571429,1.7
"5354",1.77777777777778,3.54545454545455,4,3.3
"5355",1.66666666666667,1,3,2.2
"5356",2.77777777777778,3,2.85714285714286,2.4
"5357",1.11111111111111,2,2.28571428571429,1.8
"5358",2.44444444444444,2.90909090909091,3,1.8
"5359",2,3.45454545454545,3,2.8
"5361",1,5,1,1.8
"5362",3,2.54545454545455,3,3
"5364",1,2.81818181818182,5,1.8
"5365",1.22222222222222,2,2.71428571428571,1.8
"5366",3.44444444444444,2.81818181818182,3.28571428571429,3.3
"5367",2.77777777777778,2.18181818181818,4.28571428571429,3.1
"5368",2.55555555555556,2.45454545454545,4,3.2
"5369",2.77777777777778,2.18181818181818,2,2.4
"5370",3,3,4,1.6
"5371",3.22222222222222,2.18181818181818,4.42857142857143,3.3
"5372",1,1,1.42857142857143,1.8
"5373",1.88888888888889,1.72727272727273,2,3.3
"5374",3.44444444444444,2.63636363636364,4.14285714285714,3.4
"5375",1.88888888888889,1.54545454545455,3.71428571428571,2.1
"5376",4.22222222222222,2.09090909090909,4,1.8
"5377",2.88888888888889,1,1,4
"5378",3.77777777777778,2.54545454545455,4.42857142857143,3
"5379",3.77777777777778,2.27272727272727,5,1.4
"5380",2.55555555555556,1,4.57142857142857,1.3
"5381",3,3.45454545454545,4.57142857142857,3.4
"5382",4.22222222222222,2.63636363636364,5,2.6
"5383",2.77777777777778,1.54545454545455,4.14285714285714,3.1
"5384",3,4,3,3.6
"5385",2.55555555555556,3,3,1.8
"5386",5,3.36363636363636,5,3.2
"5387",3.11111111111111,1.09090909090909,4.57142857142857,3.7
"5388",1.33333333333333,1.54545454545455,3.57142857142857,1.8
"5389",3,3,3,1.8
"5390",3,2.27272727272727,3.85714285714286,1.8
"5392",1,1,1,1.8
"5393",1,1.09090909090909,4.42857142857143,1.6
"5394",1.44444444444444,1,5,1.8
"5395",1.66666666666667,2.18181818181818,3.28571428571429,2.3
"5396",3.33333333333333,1.45454545454545,4.71428571428571,1.8
"5397",3,1.18181818181818,3.14285714285714,3
"5399",2.66666666666667,1.18181818181818,4.57142857142857,1.5
"5400",2.77777777777778,3,4,3.2
"5401",2,3.18181818181818,3,1.8
"5402",2.77777777777778,3,3,1.8
"5404",2,2,2.42857142857143,2.4
"5405",2.11111111111111,3.18181818181818,4.14285714285714,2.4
"5406",1.44444444444444,1,5,1.8
"5408",2.66666666666667,1.36363636363636,4,2.4
"5409",3,1,4.57142857142857,2.9
"5410",1.11111111111111,1.36363636363636,2,1.5
"5411",2.33333333333333,1,3,3
"5412",3.22222222222222,3,3,1.9
"5413",3,2,4,3.5
"5414",1,1,1,3
"5415",1,1,3.42857142857143,1.8
"5416",3.11111111111111,2,5,2.3
"5417",2.22222222222222,2,3,2.7
"5418",1,1,5,1.8
"5420",1.66666666666667,1,2.71428571428571,1.8
"5421",1,1,2.71428571428571,2.4
"5422",1,1,2.57142857142857,2.1
"5423",1.44444444444444,1,4.14285714285714,2.9
"5424",1.88888888888889,1.18181818181818,4.71428571428571,1.8
"5425",1,1,3,1.8
"5426",1.66666666666667,1.54545454545455,5,2.4
"5427",3.22222222222222,2.18181818181818,3.42857142857143,2.4
"5428",3,3,5,1.8
"5430",3.11111111111111,2.72727272727273,4,2.8
"5431",1.11111111111111,2,3,3.6
"5432",2,2.54545454545455,4,1.8
"5433",1.55555555555556,1.09090909090909,1.85714285714286,1.9
"5434",3,1.27272727272727,3.42857142857143,2.9
"5436",4,2,4,3.2
"5438",4,3.54545454545455,4,3.7
"5440",2.77777777777778,2.09090909090909,3.57142857142857,2.8
"5441",2.44444444444444,1,3.42857142857143,1.8
"5442",1.77777777777778,2.18181818181818,4,2.4
"5443",1.11111111111111,1,5,1.8
"5444",2.88888888888889,2,4,3.6
"5446",3.11111111111111,1.45454545454545,3.14285714285714,3.1
"5447",5,3.18181818181818,3,1.8
"5448",2.55555555555556,3.09090909090909,3.85714285714286,3.2
"5449",2,1.81818181818182,3.85714285714286,3.9
"5450",3.88888888888889,3.09090909090909,3.57142857142857,4.1
"5451",3.44444444444444,2.81818181818182,4.28571428571429,1.8
"5452",1.44444444444444,1,5,1.8
"5453",1,1,4,3.6
"5454",5,2,3,3.6
"5455",2.44444444444444,2.18181818181818,4.28571428571429,3
"5456",2.55555555555556,2,2.85714285714286,2.7
"5457",2.77777777777778,2,4.28571428571429,1.8
"5458",2.11111111111111,1,3.71428571428571,1.8
"5459",4,3.09090909090909,2.85714285714286,3
"5460",3.11111111111111,2.63636363636364,3.42857142857143,3
"5461",2,2,4,1.8
"5462",1,2,1,2.5
"5463",2,2.18181818181818,4.85714285714286,3.3
"5464",2.11111111111111,2,3.71428571428571,2.4
"5465",3,1.54545454545455,3,2.3
"5466",3,3,4,2.5
"5467",1,1,5,1.8
"5468",3,4,3.85714285714286,3
"5469",2.88888888888889,1.27272727272727,3,2.3
"5470",1,1,5,1.8
"5471",2.11111111111111,2.36363636363636,3.85714285714286,1.8
"5472",3,3,3,3
"5473",5,3.54545454545455,4.14285714285714,1
"5474",3.33333333333333,3.18181818181818,3,2.2
"5475",1.66666666666667,2,4.85714285714286,3
